lon,lat
235.38150000000002,50.233833
235.406583,50.242472
235.333417,50.315694
235.26325,50.326444
235.30011100000002,50.341528
235.352056,50.404361
235.47325,50.396833
235.491333,50.420639
235.58480600000001,50.439806
235.660194,50.506778
235.456556,50.419861
235.330083,50.432222
235.285056,50.370167
235.17197199999998,50.307556
235.041639,50.332333
235.031583,50.349111
235.05672199999998,50.378917
235.034833,50.428444
234.99330600000002,50.446278
235.0315,50.377333
234.99824999999998,50.342917
234.955778,50.350806
234.95825000000002,50.320417
234.919111,50.324167
234.904111,50.350806
234.94252799999998,50.373306
234.94411100000002,50.480833
235.028167,50.501056
