-124.1,48.465,6.1906,2.8798,0.71,0.77,0
-122.88,42.323,3.0619,3.7182,0.42,0.51,0
-122.06,48.527,2.6602,0.30128,1.27,1.49,0
-123.38,46.203,6.9907,3.4517,0.28,0.27,0
-120.16,45.75,3.9818,0.95029,0.93,1.01,0
-123.33,46.553,5.7502,2.7721,0.34,0.41,0
-122.9,46.118,5.3343,2.5549,0.22,0.22,0
-122.9,46.118,5.3344,2.5549,0.22,0.22,0
-123.96,46.15,10.701,4.9238,0.33,0.39,0
-122.65,47.735,4.2444,2.6152,0.61,0.77,0
-123.72,46.089,8.8663,3.311,0.29,0.31,0
-122.8,47.547,4.6722,1.8511,0.24,0.23,0
-120.06,47.656,0.53882,0.42417,0.46,0.52,0
-123.45,48.123,4.9909,2.4908,0.57,0.79,0
-122.96,44.566,6.3969,2.1373,0.48,0.59,0
-122.09,45.533,4.3845,3.7386,0.84,0.88,0
-123.82,48.612,4.7767,2.4147,0.67,0.7,0
-123.24,43.706,5.3838,2.8508,0.64,0.78,0
-122.62,47.094,3.4258,3.9794,1.2,1.27,0
-122.62,47.094,3.4258,3.9794,1.2,1.27,0
-120.54,47,1.6479,-0.21623,0.22,0.21,0
-120.54,47,1.6479,-0.21623,0.22,0.21,0
-122.34,48.425,-3.7144,1.8178,3.17,3.2,0
-123.67,48.15,5.4665,2.8874,0.32,0.31,0
-120.19,42.574,1.6802,1.8786,0.86,0.86,0
-121.83,47.944,2.742,1.1528,0.22,0.22,0
-121.83,47.944,2.742,1.1528,0.22,0.22,0
-123.67,48.15,5.4666,2.8873,0.32,0.31,0
-122.76,47.219,4.7867,2.374,0.34,0.33,0
-124.11,47.116,14.358,3.2435,1.35,1.74,0
-122.79,43.922,6.6751,2.2909,0.97,1.04,0
-121.69,47.695,2.5337,0.98475,0.31,0.3,0
-123.83,48.16,6.8726,4.6953,0.99,1.1,0
-121.88,45.676,3.2931,0.69818,0.24,0.25,0
-123.92,44.646,9.1312,4.7268,0.51,0.62,0
-124.32,42.183,8.439,9.2583,0.57,0.63,0
-124.73,49.364,3.72,3.64,0.51,0.55,0
-122.63,48.268,2.8768,0.40097,0.55,0.58,0
-120.38,48.571,0.76651,1.8933,0.39,0.43,0
